openalex_id,keyword,text,publication_year,Piotr,Hanka,Jakub,Ondrej,hype_mean,hype_std,hype_median,n_ratings,cited_by_count,academic_norm_in_year,wiki_norm_in_year,gtrends_norm_in_year,external_interest_in_publication_year
https://openalex.org/W4296426182,artificial general intelligence,Leveraging Traditional Design for Reliability Techniques for Artificial Intelligence,2022,2.0,1,2,1,1.5,0.5773502691896257,1.5,4,5,0.5297741273100616,0.6186498818092668,0.0,0.3093249409046334
https://openalex.org/W4395687088,artificial general intelligence,Understanding Privacy Risks of Embeddings Induced by Large Language Models,2024,3.0,2,3,1,2.25,0.957427107756338,2.5,4,1,0.9630390143737166,0.8259387139528751,0.0,0.4129693569764375
https://openalex.org/W4389295302,artificial general intelligence,"Autonomy, Intention, Performativity: Navigating the AI Divide",2023,3.0,1,2,2,2.0,0.816496580927726,2.0,4,2,1.0,1.0,0.0,0.5
https://openalex.org/W7107956447,artificial general intelligence,"A Tripartite Architecture for Safe Artificial General Intelligence: Hardware-Enforced Ethics, Research-Grounded Harm Ontology, and Embodiment-Gated Cognition",2025,3.0,1,3,1,2.0,1.1547005383792517,2.0,4,0,0.7063655030800822,0.7053029379983445,1.0,0.8526514689991722
https://openalex.org/W7108445374,artificial general intelligence,Foundational Principles Reimagined: Architecting Robust and General Artificial Intelligence,2025,3.0,1,3,2,2.25,0.957427107756338,2.5,4,0,0.7063655030800822,0.7053029379983445,1.0,0.8526514689991722
https://openalex.org/W4389315592,artificial general intelligence,Exploring the Potential of ChatGPT-4 in Predicting Refractive Surgery Categorizations: Comparative Study,2023,3.0,4,4,1,3.0,1.4142135623730951,3.5,4,15,1.0,1.0,0.0,0.5
https://openalex.org/W4385643984,artificial general intelligence,Digital twin brain: a bridge between biological intelligence and artificial intelligence,2023,2.0,5,4,3,3.5,1.2909944487358056,3.5,4,3,1.0,1.0,0.0,0.5
https://openalex.org/W4360798727,blockchain,Inventory management and information sharing based on blockchain technology,2023,2.0,2,2,1,1.75,0.5,2.0,4,40,0.3921960980490245,0.2105185955695661,0.5668,0.388659297784783
https://openalex.org/W3089263134,blockchain,A Medical Data Privacy Protection Scheme Based on Blockchain and Cloud Computing,2020,2.0,1,3,1,1.75,0.957427107756338,1.5,4,31,1.0,0.3249149240699446,0.5268,0.4258574620349723
https://openalex.org/W4313479788,blockchain,Sustainable finance and blockchain: A systematic review and research agenda,2023,2.0,1,2,1,1.5,0.5773502691896257,1.5,4,104,0.3921960980490245,0.2105185955695661,0.5668,0.388659297784783
https://openalex.org/W3216765501,blockchain,ChainSensing: A Novel Mobile Crowdsensing Framework With Blockchain,2021,2.0,1,3,2,2.0,0.816496580927726,2.0,4,24,0.9244622311155578,0.4858088864169557,0.91,0.6979044432084779
https://openalex.org/W3193771755,blockchain,An Incentive Mechanism for Sustainable Blockchain Storage,2022,2.0,1,2,1,1.5,0.5773502691896257,1.5,4,42,0.71935967983992,0.3748400722593776,0.8368000000000001,0.6058200361296888
https://openalex.org/W4311625327,blockchain,Blockchain acceptance rate prediction in the resilient supply chain with hybrid system dynamics and machine learning approach,2022,1.0,1,3,1,1.5,1.0,1.0,4,47,0.71935967983992,0.3748400722593776,0.8368000000000001,0.6058200361296888
https://openalex.org/W3125826426,blockchain,"A literature review of blockchain technology applications in supply chains: A comprehensive analysis of themes, methodologies and industries",2021,3.0,2,3,1,2.25,0.957427107756338,2.5,4,343,0.9244622311155578,0.4858088864169557,0.91,0.6979044432084779
https://openalex.org/W4391468023,blockchain,Secure and Efficient Federated Learning Through Layering and Sharding Blockchain,2024,3.0,3,2,1,2.25,0.957427107756338,2.5,4,33,0.1135567783891946,0.2359264034915479,0.6431999999999999,0.4395632017457739
https://openalex.org/W4311903556,blockchain,The role of blockchain technology in the transition toward the circular economy: Findings from a systematic literature review,2022,3.0,2,2,2,2.25,0.5,2.0,4,73,0.71935967983992,0.3748400722593776,0.8368000000000001,0.6058200361296888
https://openalex.org/W2910972514,blockchain,Privacy-friendly platform for healthcare data in cloud based on blockchain environment,2019,3.0,3,3,1,2.5,1.0,3.0,4,390,0.8664332166083042,0.4783769476076632,0.6332,0.5557884738038317
https://openalex.org/W3000128837,cryptocurrency,"Algorithms, Blockchain &amp; Cryptocurrency: Implications for the Future of the Workplace",2020,1.0,4,2,3,2.5,1.2909944487358056,2.5,4,7,0.7805035506778567,0.4130034144024225,0.2297892054667593,0.3213963099345909
https://openalex.org/W4391752736,cryptocurrency,"Prediction Of Cryptocurrency Prices Using Lstm, Svm And Polynomial Regression",2024,3.0,2,3,1,2.25,0.957427107756338,2.5,4,3,0.6952872821174951,0.4107697707102368,0.2239981468612462,0.3173839587857415
https://openalex.org/W3107109276,cryptocurrency,ADVANCED TECHNOLOGIES IN THE FIELD OF FINANCE - CRYPTOCURRENCY,2018,2.0,2,4,3,2.75,0.957427107756338,2.5,4,2,0.5681084570690769,0.5401802709092188,0.5925411165160991,0.566360693712659
https://openalex.org/W4200588905,cryptocurrency,Unsupervised Learning Based Detection Method for The Life Cycle of Virtual Cryptocurrency,2021,3.0,3,3,2,2.75,0.5,3.0,4,1,0.7792123950936087,1.0,1.0,1.0
https://openalex.org/W4282022719,cryptocurrency,Safer Gambling and Consumer Protection Failings Among 40 Frequently Visited Cryptocurrency-Based Online Gambling Operators,2022,2.0,3,4,2,2.75,0.957427107756338,2.5,4,3,0.9257585539057456,0.5802253239483204,0.4788047255038221,0.5295150247260713
https://openalex.org/W4323021509,cryptocurrency,GeoFencing and Cryptocurrency Exchange Platforms; with Blockchain Anonymity,2022,3.0,1,2,3,2.25,0.957427107756338,2.5,4,1,0.9257585539057456,0.5802253239483204,0.4788047255038221,0.5295150247260713
https://openalex.org/W3157376894,cryptocurrency,Forecasting Value-at-Risk and Expected Shortfall of Cryptocurrencies using Combinations based on Jump-Robust and Regime-Switching Models,2020,4.0,1,4,1,2.5,1.7320508075688772,2.5,4,1,0.7805035506778567,0.4130034144024225,0.2297892054667593,0.3213963099345909
https://openalex.org/W4322102626,cryptocurrency,Cryptocurrency is accounting coordination: Selfish mining and double spending in a simple mining game,2023,3.0,3,3,4,3.25,0.5,3.0,4,3,1.0,0.3615020813183854,0.2219133657632615,0.2917077235408234
https://openalex.org/W2765837857,cryptocurrency,Bitcoin and other cryptocurrencies where are theygoing?,2017,1.0,4,3,2,2.5,1.2909944487358056,2.5,4,2,0.1743060038734667,0.5475419983248536,0.4227472782024554,0.4851446382636545
https://openalex.org/W2900717462,cryptocurrency,An analysis of cryptocurrencies conditional cross correlations,2019,2.0,1,2,1,1.5,0.5773502691896257,1.5,4,137,0.8037443511943189,0.3010592613700084,0.1987491313412091,0.2499041963556088
https://openalex.org/W4321192275,metaverse,DDoS Attack Detection Through Digital Twin Technique in Metaverse,2023,4.0,1,3,2,2.5,1.2909944487358056,2.5,4,6,1.0,0.2817921223059773,0.2798423423423423,0.2808172323241598
https://openalex.org/W4384924296,metaverse,The metaverse revolution: The end of traditional classrooms?,2023,2.0,5,4,4,3.75,1.2583057392117916,4.0,4,6,1.0,0.2817921223059773,0.2798423423423423,0.2808172323241598
https://openalex.org/W4409206448,metaverse,The Integration and Innovation of NFT and Digital Twin Technologies in Metaverse Architecture,2025,4.0,1,3,1,2.25,1.5,2.0,4,0,0.3684971098265896,0.1369105598662577,0.1306306306306306,0.1337705952484441
https://openalex.org/W4408658423,metaverse,Towards a Responsible Metaverse,2024,3.0,2,3,2,2.5,0.5773502691896257,2.5,4,0,0.8395953757225434,0.2025232187263083,0.1447072072072071,0.1736152129667577
https://openalex.org/W4400142593,metaverse,A Context-Aware Onboarding Agent for Metaverse Powered by Large Language Models,2024,3.0,1,3,3,2.5,1.0,3.0,4,10,0.8395953757225434,0.2025232187263083,0.1447072072072071,0.1736152129667577
https://openalex.org/W4312140004,metaverse,The future of health in the metaverse,2022,5.0,4,1,2,3.0,1.8257418583505536,3.0,4,43,0.573121387283237,1.0,1.0,1.0
https://openalex.org/W4392694293,metaverse,Tribal Streetwear will be the First Aesthetic Ethnicity for the Digital Metaverse,2024,4.0,3,4,2,3.25,0.957427107756338,3.5,4,0,0.8395953757225434,0.2025232187263083,0.1447072072072071,0.1736152129667577
https://openalex.org/W4392001594,metaverse,"Creating in the metaverse: An <scp>SSRL</scp>‐based collaborative painting approach to promote students' creativity, socially shared regulation and positive painting behaviours",2024,3.0,1,3,3,2.5,1.0,3.0,4,3,0.8395953757225434,0.2025232187263083,0.1447072072072071,0.1736152129667577
https://openalex.org/W3217363680,metaverse,A Study on Factors Affecting the Intention to Use the Metaverse by Applying the Extended Technology Acceptance Model(ETAM) : Focused on the Virtual World Metaverse,2021,3.0,3,3,1,2.5,1.0,3.0,4,35,0.0526011560693641,0.6872928408117246,0.4684684684684684,0.5778806546400965
https://openalex.org/W4396797754,metaverse,Criminal Law in the Metaverse: Defining Wrongdoing in a Virtual World,2024,2.0,4,4,3,3.25,0.957427107756338,3.5,4,0,0.8395953757225434,0.2025232187263083,0.1447072072072071,0.1736152129667577
https://openalex.org/W4384834289,edge computing,Remote Sensing Detection and Resource Utilisation of Urban Sewage Sludge Based on Mobile Edge Computing,2023,2.0,1,4,2,2.25,1.2583057392117916,2.0,4,6,0.7930218805440568,0.6186544229273891,0.435483870967742,0.5270691469475656
https://openalex.org/W4401508188,edge computing,INVAR: Inversion Aware Resource Provisioning and Workload Scheduling for Edge Computing,2024,2.0,1,3,2,2.0,0.816496580927726,2.0,4,5,0.5062093435836783,0.592497805579817,0.4032258064516129,0.4978618060157149
https://openalex.org/W3117755275,edge computing,Distributed and Dynamic Service Placement in Pervasive Edge Computing Networks,2020,1.0,1,2,1,1.25,0.5,1.0,4,150,0.9260792430514488,0.8669734861767864,0.4032258064516129,0.6350996463141997
https://openalex.org/W2980073220,edge computing,An Overview of Service Placement Problem in Fog and Edge Computing,2020,2.0,1,2,1,1.5,0.5773502691896257,1.5,4,308,0.9260792430514488,0.8669734861767864,0.4032258064516129,0.6350996463141997
https://openalex.org/W2972911562,edge computing,A Survey of Mobile Edge Computing in the Industrial Internet,2019,1.0,1,2,1,1.25,0.5,1.0,4,28,0.7806031933767001,0.717796475423583,0.4032258064516129,0.560511140937598
https://openalex.org/W3155922890,edge computing,Reliability-Optimal Offloading in Low-Latency Edge Computing Networks: Analytical and Reinforcement Learning Based Designs,2021,1.0,1,3,1,1.5,1.0,1.0,4,29,1.0,1.0,0.5,0.75
https://openalex.org/W4387609187,edge computing,Joint Service Request Scheduling and Container Retention in Serverless Edge Computing for Vehicle-Infrastructure Collaboration,2023,1.0,2,3,1,1.75,0.957427107756338,1.5,4,17,0.7930218805440568,0.6186544229273891,0.435483870967742,0.5270691469475656
https://openalex.org/W3005691212,edge computing,Edge Computing Terminal Equipment Planning Method for Real-time Online Monitoring Service of Power Grid,2019,1.0,2,3,2,2.0,0.816496580927726,2.0,4,13,0.7806031933767001,0.717796475423583,0.4032258064516129,0.560511140937598
https://openalex.org/W2933625913,edge computing,"Enabling Workload Engineering in Edge, Fog, and Cloud Computing through OpenStack-based Middleware",2019,1.0,1,2,2,1.5,0.5773502691896257,1.5,4,51,0.7806031933767001,0.717796475423583,0.4032258064516129,0.560511140937598
https://openalex.org/W3094747607,edge computing,Distributed task offloading strategy to low load base stations in mobile edge computing environment,2020,3.0,3,3,1,2.5,1.0,3.0,4,35,0.9260792430514488,0.8669734861767864,0.4032258064516129,0.6350996463141997
https://openalex.org/W4395089732,generative ai,Regulating Generative AI: Ethical Considerations and Explainability Benchmarks,2024,3.0,4,3,2,3.0,0.816496580927726,3.0,4,3,1.0,0.92465345042275,0.4846050870147256,0.7046292687187379
https://openalex.org/W4406195132,generative ai,Emotional analysis of operating room nurses in acute care hospitals in Japan: insights using ChatGPT,2025,3.0,5,4,2,3.5,1.2909944487358056,3.5,4,4,0.6126106672424962,1.0,1.0,1.0
https://openalex.org/W4394844294,generative ai,Improving EFL students’ cultural awareness: Reframing moral dilemmatic stories with ChatGPT,2024,2.0,4,4,3,3.25,0.957427107756338,3.5,4,26,1.0,0.92465345042275,0.4846050870147256,0.7046292687187379
https://openalex.org/W4400835933,generative ai,Integrating Multimodal Generative AI and Blockchain for Enhancing Generative Design in the Early Phase of Architectural Design Process,2024,3.0,2,3,1,2.25,0.957427107756338,2.5,4,5,1.0,0.92465345042275,0.4846050870147256,0.7046292687187379
https://openalex.org/W4385253497,generative ai,"Towards Smart Open Education Ecosystems through Generative AI, Blockchain, DAO, MMLA and NFT",2023,3.0,4,3,3,3.25,0.5,3.0,4,1,0.3927877348304902,0.5113496889240016,0.3132530120481928,0.4123013504860972
https://openalex.org/W4386423073,generative ai,Applications of large language models in cancer care: current evidence and future perspectives,2023,2.0,4,3,2,2.75,0.957427107756338,2.5,4,97,0.3927877348304902,0.5113496889240016,0.3132530120481928,0.4123013504860972
https://openalex.org/W4399703381,generative ai,ID.8: Co-Creating Visual Stories with Generative AI,2024,2.0,4,2,1,2.25,1.2583057392117916,2.0,4,34,1.0,0.92465345042275,0.4846050870147256,0.7046292687187379
https://openalex.org/W4317667319,generative ai,Generative AI-empowered Effective Physical-Virtual Synchronization in the Vehicular Metaverse,2023,4.0,3,3,3,3.25,0.5,3.0,4,3,0.3927877348304902,0.5113496889240016,0.3132530120481928,0.4123013504860972
https://openalex.org/W4387559498,generative ai,Prompt-to-OS (P2OS): Revolutionizing Operating Systems and Human-Computer Interaction with Integrated AI Generative Models,2023,3.0,1,3,2,2.25,0.957427107756338,2.5,4,1,0.3927877348304902,0.5113496889240016,0.3132530120481928,0.4123013504860972
https://openalex.org/W4383104257,generative ai,‘Words are Flowing Out Like Endless Rain Into a Paper Cup’: ChatGPT &amp; Law School Assessments,2023,2.0,4,4,2,3.0,1.1547005383792517,3.0,4,18,0.3927877348304902,0.5113496889240016,0.3132530120481928,0.4123013504860972
https://openalex.org/W4411120421,chatbot,ChaI-TeA: A Benchmark for Evaluating Autocompletion of Interactions with LLM-based Chatbots,2025,2.0,1,2,1,1.5,0.5773502691896257,1.5,4,1,0.3750506277845281,0.5294325435663441,1.0,0.764716271783172
https://openalex.org/W3210541325,chatbot,Incident management assistant using artificial intelligence chatbots,2019,2.0,4,2,1,2.25,1.2583057392117916,2.0,4,3,0.27379505872823,0.3115515530896446,0.1987435750999428,0.2551475640947937
https://openalex.org/W4403827956,chatbot,Business and Customer-Based Chatbot Activities: The Role of Customer Satisfaction in Online Purchase Intention and Intention to Reuse Chatbots,2024,2.0,1,3,1,1.75,0.957427107756338,1.5,4,8,1.0,1.0,0.6527698458023986,0.8263849229011992
https://openalex.org/W3102316844,chatbot,Value propositions of chatbots to support innovation management processes,2020,1.0,1,2,1,1.25,0.5,1.0,4,19,0.360064803564196,0.2784095653887651,0.222158766419189,0.250284165903977
https://openalex.org/W2794711161,chatbot,Support of Existing Chatbot Development Framework for Arabic Language: A Brief Survey,2018,4.0,2,2,1,2.25,1.2583057392117916,2.0,4,5,0.1660591332523288,0.3624591226271081,0.1821816105082809,0.2723203665676945
https://openalex.org/W2788016921,chatbot,The Ethnobot,2018,4.0,3,1,2,2.5,1.2909944487358056,2.5,4,62,0.1660591332523288,0.3624591226271081,0.1821816105082809,0.2723203665676945
https://openalex.org/W4312861993,chatbot,Acceptance of Chatbot based on Emotional Intelligence through Machine Learning Algorithm,2022,2.0,4,4,1,2.75,1.5,3.0,4,7,0.4637505062778453,0.26664573388872,0.2741290691033695,0.2703874014960448
https://openalex.org/W4312872460,chatbot,University Chatbot System Using Nlp,2022,3.0,2,2,1,2.0,0.816496580927726,2.0,4,6,0.4637505062778453,0.26664573388872,0.2741290691033695,0.2703874014960448
https://openalex.org/W4389253262,chatbot,"Intention to use digital mental health solutions: A cross-sectional survey of university students attitudes and perceptions toward online therapy, mental health apps, and chatbots",2023,2.0,4,4,2,3.0,1.1547005383792517,3.0,4,23,0.8497367355204536,0.7072520384405971,0.7492861222158765,0.7282690803282368
https://openalex.org/W4394911400,chatbot,NLP based Cotton Crop Advisory: A Dialogflow - Powered Chatbot,2023,2.0,1,2,3,2.0,0.816496580927726,2.0,4,2,0.8497367355204536,0.7072520384405971,0.7492861222158765,0.7282690803282368
https://openalex.org/W2559148941,augmented reality,Augmented Reality with Mobile and Ubiquitous Learning,2016,1.0,1,2,2,1.5,0.5773502691896257,1.5,4,11,0.4612771739130434,1.0,0.7619047619047619,0.8809523809523809
https://openalex.org/W4281804803,augmented reality,Media Assemblr Edu Berbasis Augmented Reality Untuk Meningkatkan Hasil Belajar Materi Sistem Organisasi Kehidupan Makhluk Hidup,2022,4.0,1,2,2,2.25,1.2583057392117916,2.0,4,13,0.8158967391304348,0.8929163679647238,0.7746031746031746,0.8337597712839493
https://openalex.org/W4292013694,augmented reality,Three-dimensional Augmented Reality–guided Robotic-assisted Kidney Transplantation: Breaking the Limit of Atheromatic Plaques,2022,3.0,4,4,4,3.75,0.5,4.0,4,46,0.8158967391304348,0.8929163679647238,0.7746031746031746,0.8337597712839493
https://openalex.org/W3184909658,augmented reality,Three-dimensional see-through augmented-reality display system using a holographic micromirror array,2021,3.0,3,4,3,3.25,0.5,3.0,4,27,0.9381793478260868,0.7632468112158635,0.6571428571428571,0.7101948341793602
https://openalex.org/W3178949825,augmented reality,Game-based Learning using Augmented Reality,2021,3.0,4,2,2,2.75,0.957427107756338,2.5,4,9,0.9381793478260868,0.7632468112158635,0.6571428571428571,0.7101948341793602
https://openalex.org/W3130795566,augmented reality,An Augmented Reality Interaction Interface for Autonomous Drone,2020,2.0,5,2,2,2.75,1.5,2.0,4,26,1.0,0.8202125405220183,0.7873015873015873,0.8037570639118028
https://openalex.org/W3135990429,augmented reality,Using augmented reality technologies for STEM education organization,2021,3.0,3,2,1,2.25,0.957427107756338,2.5,4,77,0.9381793478260868,0.7632468112158635,0.6571428571428571,0.7101948341793602
https://openalex.org/W3024276326,augmented reality,Use of Augmented Reality During Inhaled Induction of General Anesthesia in 3 Pediatric Patients: A Case Report,2020,2.0,4,3,2,2.75,0.957427107756338,2.5,4,11,1.0,0.8202125405220183,0.7873015873015873,0.8037570639118028
https://openalex.org/W4221010501,augmented reality,AREDAPPS: Mobile Augmented Reality Development and Learning Framework Based on Augmented Reality Technology for Engineering Drawing Course,2022,2.0,3,3,2,2.5,0.5773502691896257,2.5,4,8,0.8158967391304348,0.8929163679647238,0.7746031746031746,0.8337597712839493
https://openalex.org/W2908894408,augmented reality,A Review on Using Opportunities of Augmented Reality and Virtual Reality in Construction Project Management,2019,,3,3,1,2.333333333333333,1.1547005383792517,3.0,3,172,0.9191576086956522,0.858116351733373,0.8539682539682539,0.8560423028508135
